Animal_ID,Farm_ID,Date,Breed,Parity,Days_In_Milk,Previous_Mastitis_Count,Milk_Yield_Kg,Electrical_Conductivity_mS_cm,Milk_Temperature_C,Body_Temperature_C,Rumination_Min_Day,Activity_Steps_Day,Ambient_Temp_C,Ambient_Humidity_Pct,Last_SCC_Cell_mL,CMT_Score,Mastitis_Event_In_7_14_Days
COW-001,FARM-01,2025-06-24,Holstein Friesian Cross,5,300,1,15.42,4.97,37.41,37.62,478.0,1271.4,27.1,52.2,113000,Negative,0
COW-001,FARM-01,2025-06-25,Holstein Friesian Cross,5,301,1,16.88,4.85,37.71,37.57,474.3,1232.5,25.9,53.6,134000,Negative,0
COW-001,FARM-01,2025-06-26,Holstein Friesian Cross,5,302,1,16.66,5.04,37.72,37.65,491.3,1239.0,28.1,58.5,91000,Negative,0
COW-001,FARM-01,2025-06-27,Holstein Friesian Cross,5,303,1,16.1,5.12,37.52,37.83,482.8,1260.4,24.6,51.8,160000,Negative,0
COW-001,FARM-01,2025-06-28,Holstein Friesian Cross,5,304,1,15.11,5.25,37.65,37.65,481.7,1291.0,21.9,55.7,84000,Negative,0
COW-001,FARM-01,2025-06-29,Holstein Friesian Cross,5,305,1,17.05,5.07,37.51,37.63,500.3,1225.7,24.8,54.6,122000,Negative,0
COW-002,FARM-02,2025-01-01,Gir,2,51,0,23.6,5.2,37.63,37.61,486.8,1073.4,25.1,76.9,170000,Negative,0
COW-002,FARM-02,2025-01-02,Gir,2,52,0,21.66,4.9,37.7,37.87,464.7,1119.3,24.4,72.6,91000,Negative,0
COW-002,FARM-02,2025-01-03,Gir,2,53,0,22.72,5.02,37.72,37.5,499.4,1222.0,23.9,71.6,135000,Negative,0
COW-002,FARM-02,2025-01-04,Gir,2,54,0,22.29,5.12,37.59,37.88,478.7,1135.2,23.7,77.4,88000,Negative,0
COW-002,FARM-02,2025-01-05,Gir,2,55,0,23.15,5.05,37.72,37.64,489.6,1147.7,24.7,77.8,135000,Negative,0
COW-002,FARM-02,2025-01-06,Gir,2,56,0,22.45,5.22,37.71,37.75,466.2,1085.7,24.5,73.5,149000,Negative,0
COW-002,FARM-02,2025-01-07,Gir,2,57,0,22.28,5.17,37.55,37.91,487.5,1104.2,24.2,72.4,129000,Negative,0
COW-002,FARM-02,2025-01-08,Gir,2,58,0,23.72,5.01,37.55,37.66,497.0,1159.0,26.6,76.3,146000,Negative,0
COW-002,FARM-02,2025-01-09,Gir,2,59,0,21.34,5.21,37.69,37.77,476.2,1116.0,25.6,72.9,96000,Negative,0
COW-002,FARM-02,2025-01-10,Gir,2,60,0,22.4,5.33,37.74,37.82,495.3,1104.4,26.0,73.4,133000,Negative,0
COW-002,FARM-02,2025-01-11,Gir,2,61,0,21.04,5.08,37.69,37.89,469.9,1126.8,24.0,70.6,118000,Negative,0
COW-002,FARM-02,2025-01-12,Gir,2,62,0,22.75,5.07,37.77,37.96,485.7,1138.1,26.1,76.0,157000,Negative,0
COW-002,FARM-02,2025-01-13,Gir,2,63,0,21.84,4.98,37.55,37.61,493.0,1164.7,30.0,76.4,93000,Negative,0
COW-002,FARM-02,2025-01-14,Gir,2,64,0,23.02,5.0,37.73,37.82,476.7,1055.0,27.0,71.1,92000,Negative,0
COW-002,FARM-02,2025-01-15,Gir,2,65,0,21.43,5.06,37.89,37.72,483.8,1108.1,29.7,77.3,99000,Negative,0
COW-002,FARM-02,2025-01-16,Gir,2,66,0,21.67,5.26,37.63,37.71,479.8,1115.2,27.4,74.4,145000,Negative,0
COW-002,FARM-02,2025-01-17,Gir,2,67,0,22.27,5.06,37.79,37.51,475.0,1121.8,28.1,78.2,156000,Negative,0
COW-002,FARM-02,2025-01-18,Gir,2,68,0,21.79,5.18,37.56,37.65,463.9,1014.5,27.0,77.0,211000,Trace,0
COW-002,FARM-02,2025-01-19,Gir,2,69,0,23.8,5.27,37.75,37.5,489.4,1117.2,25.5,66.6,61000,Negative,0
COW-002,FARM-02,2025-01-20,Gir,2,70,0,22.55,5.14,37.66,37.84,497.8,1105.3,27.1,72.9,123000,Negative,0
COW-002,FARM-02,2025-01-21,Gir,2,71,0,21.95,5.12,37.79,37.58,483.8,1114.5,27.1,74.6,143000,Negative,0
COW-002,FARM-02,2025-01-22,Gir,2,72,0,20.88,5.25,37.82,37.67,495.4,1150.0,28.4,70.8,143000,Negative,0
COW-002,FARM-02,2025-01-23,Gir,2,73,0,22.03,5.07,37.83,37.82,518.1,1121.9,29.6,76.0,165000,Negative,0
COW-002,FARM-02,2025-01-24,Gir,2,74,0,22.44,5.03,37.75,37.68,485.9,1245.8,26.9,79.6,107000,Negative,0
COW-002,FARM-02,2025-01-25,Gir,2,75,0,21.86,5.31,37.75,37.7,513.6,1093.5,30.3,76.4,151000,Negative,0
COW-002,FARM-02,2025-01-26,Gir,2,76,0,22.81,5.23,37.7,37.68,482.5,1102.0,28.1,72.4,163000,Negative,0
COW-002,FARM-02,2025-01-27,Gir,2,77,0,22.56,5.19,37.66,37.55,465.1,1229.7,28.6,71.6,105000,Negative,0
COW-002,FARM-02,2025-01-28,Gir,2,78,0,22.16,5.14,37.48,37.67,466.1,1133.1,29.0,73.1,125000,Negative,0
COW-002,FARM-02,2025-01-29,Gir,2,79,0,21.28,5.31,37.63,37.86,488.2,1136.0,29.1,67.5,130000,Negative,0
COW-002,FARM-02,2025-01-30,Gir,2,80,0,20.76,5.17,37.73,37.7,483.4,1124.1,30.6,70.9,149000,Negative,0
COW-002,FARM-02,2025-01-31,Gir,2,81,0,20.69,5.15,37.72,37.54,484.3,1068.0,26.6,71.0,50000,Negative,0
COW-002,FARM-02,2025-02-01,Gir,2,82,0,21.77,5.17,37.64,37.56,484.8,1149.0,27.3,73.6,124000,Negative,0
COW-002,FARM-02,2025-02-02,Gir,2,83,0,21.21,5.28,37.63,37.73,493.4,1222.6,30.2,72.0,145000,Negative,0
COW-002,FARM-02,2025-02-03,Gir,2,84,0,21.82,5.17,37.68,37.61,494.5,1101.7,28.6,69.7,162000,Negative,0
COW-002,FARM-02,2025-02-04,Gir,2,85,0,21.3,5.36,37.72,37.75,483.8,1154.7,31.1,71.4,130000,Negative,0
COW-002,FARM-02,2025-02-05,Gir,2,86,0,21.07,5.29,37.71,37.74,490.0,1204.5,28.1,68.1,104000,Negative,0
COW-002,FARM-02,2025-02-06,Gir,2,87,0,21.51,5.04,37.71,37.49,509.7,1127.4,28.9,73.0,226000,Trace,0
COW-002,FARM-02,2025-02-07,Gir,2,88,0,21.29,5.01,37.78,37.45,493.1,1145.0,31.2,79.2,51000,Negative,0
COW-002,FARM-02,2025-02-08,Gir,2,89,0,22.55,5.14,37.61,37.61,473.2,1081.5,32.2,78.0,148000,Negative,0
COW-002,FARM-02,2025-02-09,Gir,2,90,0,22.28,5.21,37.77,37.89,503.3,1092.1,28.7,79.5,125000,Negative,0
COW-002,FARM-02,2025-02-10,Gir,2,91,0,21.51,5.18,37.65,37.63,489.8,1200.4,32.0,68.3,158000,Negative,0
COW-002,FARM-02,2025-02-11,Gir,2,92,0,22.75,5.25,37.78,37.7,490.9,1166.8,28.6,78.9,55000,Negative,0
COW-002,FARM-02,2025-02-12,Gir,2,93,0,21.85,5.02,37.69,37.66,500.5,1095.6,31.0,70.2,166000,Negative,0
COW-002,FARM-02,2025-02-13,Gir,2,94,0,22.51,5.18,37.67,37.7,494.0,1092.9,30.9,67.9,163000,Negative,0
COW-002,FARM-02,2025-02-14,Gir,2,95,0,23.07,5.2,37.56,37.59,481.8,1082.3,30.9,76.1,79000,Negative,0
COW-002,FARM-02,2025-02-15,Gir,2,96,0,20.38,5.2,37.68,37.61,470.6,1173.3,30.9,72.7,111000,Negative,0
COW-002,FARM-02,2025-02-16,Gir,2,97,0,22.53,5.24,37.74,37.66,498.6,1037.8,31.6,70.1,127000,Negative,0
COW-002,FARM-02,2025-02-17,Gir,2,98,0,19.72,5.28,37.6,37.8,487.8,1151.9,29.3,72.4,124000,Negative,0
COW-002,FARM-02,2025-02-18,Gir,2,99,0,20.72,5.1,37.7,37.67,488.1,1101.5,31.6,74.4,135000,Negative,0
COW-002,FARM-02,2025-02-19,Gir,2,100,0,21.18,4.94,37.62,37.6,499.8,1117.3,31.3,71.0,117000,Negative,0
COW-002,FARM-02,2025-02-20,Gir,2,101,0,20.1,5.18,37.88,37.68,475.8,1173.2,33.0,73.3,153000,Negative,0
COW-002,FARM-02,2025-02-21,Gir,2,102,0,21.06,5.24,37.67,38.01,487.1,1115.9,33.2,73.2,80000,Negative,0
COW-002,FARM-02,2025-02-22,Gir,2,103,0,22.29,5.18,37.75,37.69,475.6,1144.3,32.8,72.7,140000,Negative,0
COW-002,FARM-02,2025-02-23,Gir,2,104,0,20.88,5.3,37.76,37.7,494.3,1147.7,32.6,68.4,100000,Negative,0
COW-002,FARM-02,2025-02-24,Gir,2,105,0,20.49,5.05,37.64,37.55,487.1,1062.5,31.1,75.6,109000,Negative,0
COW-002,FARM-02,2025-02-25,Gir,2,106,0,20.36,5.0,37.79,37.94,499.4,1217.5,29.6,67.1,151000,Negative,0
COW-002,FARM-02,2025-02-26,Gir,2,107,0,22.57,5.22,37.75,37.64,502.4,1089.1,33.2,71.0,132000,Negative,0
COW-002,FARM-02,2025-02-27,Gir,2,108,0,21.13,5.44,37.67,37.74,487.3,1132.3,31.9,68.6,56000,Negative,0
COW-002,FARM-02,2025-02-28,Gir,2,109,0,21.23,5.33,37.78,37.75,472.1,1168.6,33.7,74.3,101000,Negative,0
COW-002,FARM-02,2025-03-01,Gir,2,110,0,21.3,5.16,37.61,37.63,503.7,1090.7,33.2,72.9,122000,Negative,0
COW-002,FARM-02,2025-03-02,Gir,2,111,0,21.54,5.15,37.55,37.87,474.3,1099.7,33.6,73.3,146000,Negative,0
COW-002,FARM-02,2025-03-03,Gir,2,112,0,20.76,5.34,37.58,37.83,501.4,1139.3,32.3,70.7,118000,Negative,0
COW-002,FARM-02,2025-03-04,Gir,2,113,0,21.02,5.15,37.88,37.62,468.6,1144.0,30.8,70.9,50000,Negative,0
COW-002,FARM-02,2025-03-05,Gir,2,114,0,20.68,5.23,37.57,37.62,472.7,1190.4,32.1,69.6,183000,Negative,0
COW-002,FARM-02,2025-03-06,Gir,2,115,0,21.67,5.07,37.69,37.77,461.9,1156.5,33.8,68.4,165000,Negative,0
COW-002,FARM-02,2025-03-07,Gir,2,116,0,21.9,5.31,37.74,37.64,486.0,1071.6,32.8,67.6,150000,Negative,0
COW-002,FARM-02,2025-03-08,Gir,2,117,0,19.61,5.57,37.94,37.64,480.5,1127.3,31.5,64.7,151000,Negative,0
COW-002,FARM-02,2025-03-09,Gir,2,118,0,20.11,5.35,37.79,37.92,468.8,1163.0,30.2,63.4,98000,Negative,0
COW-002,FARM-02,2025-03-10,Gir,2,119,0,20.36,5.26,37.69,37.65,468.4,1195.1,29.5,73.8,63000,Negative,0
COW-002,FARM-02,2025-03-11,Gir,2,120,0,20.37,5.03,37.72,37.8,464.4,1193.5,32.8,66.0,105000,Negative,0
COW-002,FARM-02,2025-03-12,Gir,2,121,0,21.28,5.26,37.82,37.87,477.9,999.5,31.2,68.2,113000,Negative,0
COW-002,FARM-02,2025-03-13,Gir,2,122,0,20.14,5.45,37.73,37.65,505.6,1093.2,33.6,73.3,96000,Negative,0
COW-002,FARM-02,2025-03-14,Gir,2,123,0,19.87,5.08,37.8,37.66,505.1,1197.9,32.6,67.4,154000,Negative,0
COW-002,FARM-02,2025-03-15,Gir,2,124,0,20.12,5.24,37.68,37.75,464.4,1110.3,33.0,66.2,182000,Negative,0
COW-002,FARM-02,2025-03-16,Gir,2,125,0,20.19,5.33,37.54,37.99,487.1,1116.5,32.2,64.6,139000,Negative,0
COW-002,FARM-02,2025-03-17,Gir,2,126,0,21.73,5.19,37.75,37.71,472.4,1155.4,32.5,64.8,137000,Negative,0
COW-002,FARM-02,2025-03-18,Gir,2,127,0,21.3,5.1,37.68,37.77,478.2,1088.8,32.2,66.3,132000,Negative,0
COW-002,FARM-02,2025-03-19,Gir,2,128,0,19.02,5.38,37.77,37.81,504.4,978.7,32.1,65.1,111000,Negative,0
COW-002,FARM-02,2025-03-20,Gir,2,129,0,20.79,5.28,37.73,37.72,471.6,1215.9,33.2,66.1,211000,Trace,0
COW-002,FARM-02,2025-03-21,Gir,2,130,0,19.65,5.08,37.71,37.84,487.9,1141.5,35.7,61.6,179000,Negative,0
COW-002,FARM-02,2025-03-22,Gir,2,131,0,20.45,5.06,37.76,37.8,482.3,1070.6,34.3,65.1,104000,Negative,0
COW-002,FARM-02,2025-03-23,Gir,2,132,0,20.13,5.12,37.59,37.75,483.4,1162.8,32.3,66.4,157000,Negative,0
COW-002,FARM-02,2025-03-24,Gir,2,133,0,19.91,5.12,37.67,37.57,488.3,1108.5,31.8,62.6,97000,Negative,0
COW-002,FARM-02,2025-03-25,Gir,2,134,0,20.72,5.23,37.7,37.73,491.1,1129.2,33.5,68.2,82000,Negative,0
COW-002,FARM-02,2025-03-26,Gir,2,135,0,19.33,5.19,37.73,37.63,463.4,1139.0,33.0,67.2,188000,Negative,0
COW-002,FARM-02,2025-03-27,Gir,2,136,0,19.68,5.41,37.76,37.93,467.3,1146.7,33.1,68.3,94000,Negative,0
COW-002,FARM-02,2025-03-28,Gir,2,137,0,20.93,5.4,37.63,37.97,506.9,1056.7,31.7,65.4,154000,Negative,0
COW-002,FARM-02,2025-03-29,Gir,2,138,0,20.18,5.17,37.62,37.79,465.6,1154.0,35.6,60.6,171000,Negative,0
COW-002,FARM-02,2025-03-30,Gir,2,139,0,21.5,4.99,37.72,37.89,495.9,1165.3,32.2,64.9,86000,Negative,0
COW-002,FARM-02,2025-03-31,Gir,2,140,0,19.57,5.41,37.83,37.72,490.3,1144.6,34.0,65.1,173000,Negative,0
COW-002,FARM-02,2025-04-01,Gir,2,141,0,21.05,5.3,37.77,37.49,468.1,1087.4,33.4,60.4,138000,Negative,0
COW-002,FARM-02,2025-04-02,Gir,2,142,0,20.81,5.31,37.68,37.83,483.1,1022.8,31.0,59.7,92000,Negative,0
COW-002,FARM-02,2025-04-03,Gir,2,143,0,19.57,5.27,37.58,37.85,480.0,1104.3,33.5,57.2,103000,Negative,0
COW-002,FARM-02,2025-04-04,Gir,2,144,0,20.14,5.26,37.84,37.67,467.8,1136.3,35.0,65.5,175000,Negative,0
COW-002,FARM-02,2025-04-05,Gir,2,145,0,20.46,5.0,37.55,37.71,509.5,1109.9,35.2,64.3,92000,Negative,0
COW-002,FARM-02,2025-04-06,Gir,2,146,0,20.13,5.13,37.62,37.69,497.9,1174.3,31.6,66.3,170000,Negative,0
COW-002,FARM-02,2025-04-07,Gir,2,147,0,20.36,4.96,37.69,37.73,487.4,1136.1,32.8,66.3,144000,Negative,0
COW-002,FARM-02,2025-04-08,Gir,2,148,0,18.92,5.3,37.64,37.66,474.0,1082.0,32.1,65.5,161000,Negative,0
COW-002,FARM-02,2025-04-09,Gir,2,149,0,20.67,5.11,37.48,37.59,469.2,1026.7,35.1,63.9,89000,Negative,0
COW-002,FARM-02,2025-04-10,Gir,2,150,0,20.5,5.1,37.76,37.76,507.0,1138.4,35.1,55.2,50000,Negative,0
COW-002,FARM-02,2025-04-11,Gir,2,151,0,20.26,5.22,37.75,37.74,471.9,1087.4,31.4,57.9,93000,Negative,0
COW-002,FARM-02,2025-04-12,Gir,2,152,0,19.26,5.07,37.59,37.71,491.8,1201.2,31.3,61.6,128000,Negative,0
COW-002,FARM-02,2025-04-13,Gir,2,153,0,21.31,5.05,37.64,37.48,494.8,1155.0,33.6,64.0,105000,Negative,0
COW-002,FARM-02,2025-04-14,Gir,2,154,0,20.52,5.19,37.72,37.59,490.4,1129.1,32.9,63.1,121000,Negative,0
COW-002,FARM-02,2025-04-15,Gir,2,155,0,20.95,5.22,37.76,37.69,498.0,1173.3,33.9,65.9,149000,Negative,0
COW-002,FARM-02,2025-04-16,Gir,2,156,0,20.7,5.22,37.8,37.67,501.0,1126.7,31.3,63.5,109000,Negative,0
COW-002,FARM-02,2025-04-17,Gir,2,157,0,19.87,5.31,37.67,37.69,447.1,1129.5,33.1,56.8,84000,Negative,0
COW-002,FARM-02,2025-04-18,Gir,2,158,0,20.27,5.08,37.64,37.71,487.4,1184.3,31.6,62.0,134000,Negative,0
COW-002,FARM-02,2025-04-19,Gir,2,159,0,19.34,5.15,37.73,37.81,480.8,1200.7,33.0,61.9,61000,Negative,0
COW-002,FARM-02,2025-04-20,Gir,2,160,0,19.62,5.11,37.78,37.89,489.8,1144.9,30.5,61.4,64000,Negative,0
COW-002,FARM-02,2025-04-21,Gir,2,161,0,17.98,5.33,37.5,37.81,489.6,1181.8,32.7,59.8,87000,Negative,0
COW-002,FARM-02,2025-04-22,Gir,2,162,0,18.84,5.31,37.68,37.89,494.7,1065.2,34.7,57.7,105000,Negative,0
COW-002,FARM-02,2025-04-23,Gir,2,163,0,20.55,5.06,37.88,37.5,475.2,1192.8,32.6,64.7,135000,Negative,0
COW-002,FARM-02,2025-04-24,Gir,2,164,0,21.34,5.26,37.86,37.78,482.6,1082.5,30.5,63.9,117000,Negative,0
COW-002,FARM-02,2025-04-25,Gir,2,165,0,20.08,5.42,37.63,37.73,496.1,1189.5,34.6,54.4,50000,Negative,0
COW-002,FARM-02,2025-04-26,Gir,2,166,0,19.5,5.21,37.85,37.67,496.2,1167.9,31.8,63.9,99000,Negative,0
COW-002,FARM-02,2025-04-27,Gir,2,167,0,19.44,5.27,37.76,37.77,501.7,1147.9,29.6,59.8,65000,Negative,0
COW-002,FARM-02,2025-04-28,Gir,2,168,0,21.1,5.17,37.64,37.79,488.6,1113.9,31.6,65.6,155000,Negative,0
COW-002,FARM-02,2025-04-29,Gir,2,169,0,19.4,5.15,37.54,37.71,494.7,1138.9,33.0,63.4,112000,Negative,0
COW-002,FARM-02,2025-04-30,Gir,2,170,0,19.73,5.09,37.76,37.69,473.5,1113.1,31.9,59.4,120000,Negative,0
COW-002,FARM-02,2025-05-01,Gir,2,171,0,18.33,4.96,37.74,37.86,476.0,1170.9,31.7,62.0,129000,Negative,1
COW-002,FARM-02,2025-05-02,Gir,2,172,0,17.83,5.28,37.64,37.46,495.0,1167.0,30.2,63.0,129000,Negative,1
COW-002,FARM-02,2025-05-03,Gir,2,173,0,18.48,5.45,37.91,37.94,459.4,1061.5,33.5,59.6,256000,Trace,1
COW-002,FARM-02,2025-05-04,Gir,2,174,0,19.33,5.42,37.94,37.71,441.2,1113.7,32.7,60.0,402000,1+,1
COW-002,FARM-02,2025-05-05,Gir,2,175,0,17.19,5.81,38.0,37.95,444.4,1084.4,31.4,55.6,351000,Trace,1
COW-002,FARM-02,2025-05-06,Gir,2,176,0,18.37,5.72,38.11,38.06,423.9,1039.4,31.9,58.0,398000,Trace,1
COW-002,FARM-02,2025-05-07,Gir,2,177,0,16.18,5.94,38.04,38.21,398.4,1020.1,31.5,66.8,529000,1+,1
COW-002,FARM-02,2025-05-08,Gir,2,178,0,15.44,5.94,37.97,38.03,419.6,910.9,31.6,57.6,596000,1+,1
COW-002,FARM-02,2025-05-09,Gir,2,179,0,15.37,5.87,38.16,37.81,381.6,986.6,33.5,59.6,617000,1+,0
COW-002,FARM-02,2025-05-10,Gir,2,180,0,13.99,6.19,38.16,38.16,382.1,973.7,30.5,54.9,649000,1+,0
COW-002,FARM-02,2025-05-11,Gir,2,181,0,14.55,6.24,38.39,38.13,355.9,950.7,30.1,61.6,728000,1+,0
COW-002,FARM-02,2025-05-12,Gir,2,182,0,14.32,6.2,38.43,38.45,327.5,882.7,29.0,56.8,841000,2+,0
COW-002,FARM-02,2025-05-13,Gir,2,183,0,15.22,6.53,38.6,38.28,350.1,840.4,27.1,64.3,906000,2+,0
COW-002,FARM-02,2025-05-14,Gir,2,184,0,13.2,6.23,38.69,38.33,319.3,883.9,29.8,59.5,995000,2+,0
COW-002,FARM-02,2025-05-15,Gir,2,185,0,12.5,6.68,38.36,38.52,301.3,790.8,29.4,60.9,1082000,2+,0
COW-002,FARM-02,2025-05-16,Gir,2,186,0,12.41,6.59,38.69,38.71,312.9,854.4,33.7,61.7,1110000,2+,0
COW-002,FARM-02,2025-05-17,Gir,2,187,0,13.96,6.82,38.6,38.31,297.1,746.6,32.8,59.4,964000,2+,0
COW-002,FARM-02,2025-05-18,Gir,2,188,0,13.17,6.56,38.63,38.52,311.5,842.6,30.8,54.7,1080000,2+,0
COW-002,FARM-02,2025-05-19,Gir,2,189,0,12.72,6.7,38.76,38.38,292.0,872.2,30.5,62.4,971000,2+,0
COW-002,FARM-02,2025-05-20,Gir,2,190,0,18.72,5.4,37.75,37.62,463.7,1167.7,31.2,56.3,147000,Negative,0
COW-002,FARM-02,2025-05-21,Gir,2,191,0,19.11,5.17,37.8,37.82,508.4,1217.2,29.5,51.2,131000,Negative,0
COW-002,FARM-02,2025-05-22,Gir,2,192,0,18.86,5.18,37.78,37.62,501.9,1094.3,27.9,57.8,114000,Negative,0
COW-002,FARM-02,2025-05-23,Gir,2,193,0,18.01,5.03,37.84,37.78,510.6,1081.9,29.0,52.2,154000,Negative,0
COW-002,FARM-02,2025-05-24,Gir,2,194,0,19.51,5.46,37.69,37.77,476.7,1040.1,27.6,57.5,197000,Negative,0
COW-002,FARM-02,2025-05-25,Gir,2,195,0,19.65,5.07,37.67,37.74,472.8,1132.0,28.5,51.1,64000,Negative,0
COW-002,FARM-02,2025-05-26,Gir,2,196,0,18.11,5.08,37.81,37.75,475.4,1041.4,29.3,55.3,149000,Negative,0
COW-002,FARM-02,2025-05-27,Gir,2,197,0,18.62,5.08,37.83,37.6,483.4,1168.9,28.3,55.0,104000,Negative,0
COW-002,FARM-02,2025-05-28,Gir,2,198,0,18.37,5.28,37.68,37.73,510.1,1111.5,30.8,54.2,144000,Negative,0
COW-002,FARM-02,2025-05-29,Gir,2,199,0,17.81,5.15,37.75,37.88,474.1,1166.1,29.6,57.3,50000,Negative,0
COW-002,FARM-02,2025-05-30,Gir,2,200,0,18.1,5.14,37.74,37.63,486.1,1179.6,31.2,55.2,186000,Negative,0
COW-002,FARM-02,2025-05-31,Gir,2,201,0,18.56,5.13,37.69,37.64,487.6,1121.7,30.0,56.6,126000,Negative,0
COW-002,FARM-02,2025-06-01,Gir,2,202,0,19.34,5.13,37.82,37.77,499.9,1145.5,27.6,57.2,107000,Negative,0
COW-002,FARM-02,2025-06-02,Gir,2,203,0,19.06,4.97,37.85,37.67,479.7,1105.3,29.8,58.5,59000,Negative,0
COW-002,FARM-02,2025-06-03,Gir,2,204,0,19.07,5.18,37.64,37.66,489.2,1151.1,28.8,56.2,136000,Negative,0
COW-002,FARM-02,2025-06-04,Gir,2,205,0,18.48,5.19,37.79,37.75,481.5,1073.1,28.6,54.1,129000,Negative,0
COW-002,FARM-02,2025-06-05,Gir,2,206,0,17.99,5.24,37.65,37.79,482.9,1097.0,26.8,58.2,125000,Negative,0
COW-002,FARM-02,2025-06-06,Gir,2,207,0,19.89,5.3,37.77,37.78,481.9,1111.4,26.6,53.4,123000,Negative,0
COW-002,FARM-02,2025-06-07,Gir,2,208,0,19.23,5.32,37.61,37.91,475.5,1047.6,25.7,58.9,105000,Negative,0
COW-002,FARM-02,2025-06-08,Gir,2,209,0,18.05,5.05,37.76,37.65,458.8,1111.4,31.5,61.6,194000,Negative,0
COW-002,FARM-02,2025-06-09,Gir,2,210,0,19.31,5.08,37.67,37.53,484.3,1102.4,28.1,54.8,80000,Negative,0
COW-002,FARM-02,2025-06-10,Gir,2,211,0,18.5,5.13,37.67,37.7,505.3,1173.8,27.0,54.8,130000,Negative,0
COW-002,FARM-02,2025-06-11,Gir,2,212,0,18.79,5.16,37.56,37.76,492.6,1118.5,27.0,47.0,109000,Negative,0
COW-002,FARM-02,2025-06-12,Gir,2,213,0,19.39,5.27,37.6,37.67,474.0,1151.5,29.3,56.2,110000,Negative,0
COW-002,FARM-02,2025-06-13,Gir,2,214,0,17.83,5.04,37.93,37.5,482.4,1069.8,29.3,54.5,95000,Negative,0
COW-002,FARM-02,2025-06-14,Gir,2,215,0,18.47,5.26,37.67,37.95,490.2,1052.5,26.9,58.2,146000,Negative,0
COW-002,FARM-02,2025-06-15,Gir,2,216,0,18.08,5.31,37.62,37.59,484.5,1128.3,28.4,52.1,84000,Negative,0
COW-002,FARM-02,2025-06-16,Gir,2,217,0,17.32,5.11,37.65,37.59,500.8,1168.2,25.5,52.4,158000,Negative,0
COW-002,FARM-02,2025-06-17,Gir,2,218,0,17.96,5.31,37.75,37.69,464.1,1133.9,23.8,62.5,86000,Negative,0
COW-002,FARM-02,2025-06-18,Gir,2,219,0,17.69,5.02,37.57,37.57,497.9,1089.2,26.0,53.5,153000,Negative,0
COW-002,FARM-02,2025-06-19,Gir,2,220,0,19.91,5.26,37.7,37.64,463.2,1143.3,27.1,57.6,81000,Negative,0
COW-002,FARM-02,2025-06-20,Gir,2,221,0,19.35,5.05,37.62,37.67,481.4,1148.5,26.5,57.7,50000,Negative,0
COW-002,FARM-02,2025-06-21,Gir,2,222,0,17.3,5.24,37.61,37.66,498.0,1146.5,27.6,53.3,134000,Negative,0
COW-002,FARM-02,2025-06-22,Gir,2,223,0,17.99,5.17,37.63,37.66,486.1,1128.7,24.7,55.4,78000,Negative,0
COW-002,FARM-02,2025-06-23,Gir,2,224,0,18.3,5.03,37.88,37.97,479.6,1198.5,26.0,53.7,81000,Negative,0
COW-002,FARM-02,2025-06-24,Gir,2,225,0,18.27,5.14,37.55,38.01,477.1,1156.2,25.8,61.4,112000,Negative,0
COW-002,FARM-02,2025-06-25,Gir,2,226,0,19.16,5.15,37.78,37.63,492.0,1190.1,23.2,50.8,120000,Negative,0
COW-002,FARM-02,2025-06-26,Gir,2,227,0,17.92,5.03,37.71,37.76,479.5,1123.9,24.8,54.2,169000,Negative,0
COW-002,FARM-02,2025-06-27,Gir,2,228,0,17.88,5.0,37.69,37.52,475.2,1146.6,27.4,57.3,187000,Negative,0
COW-002,FARM-02,2025-06-28,Gir,2,229,0,19.13,5.15,37.79,37.93,501.7,1128.5,27.1,56.4,166000,Negative,0
COW-002,FARM-02,2025-06-29,Gir,2,230,0,17.19,5.1,37.75,37.86,484.2,1122.3,25.9,58.8,126000,Negative,0
COW-003,FARM-03,2025-01-01,Holstein Friesian Cross,4,77,0,25.88,5.06,38.01,37.76,528.2,1238.8,25.2,72.4,166000,Negative,0
COW-003,FARM-03,2025-01-02,Holstein Friesian Cross,4,78,0,24.6,5.04,37.89,37.76,541.4,1227.1,26.1,80.8,155000,Negative,0
COW-003,FARM-03,2025-01-03,Holstein Friesian Cross,4,79,0,25.81,5.31,37.88,37.76,532.9,1261.7,26.4,72.2,121000,Negative,0
COW-003,FARM-03,2025-01-04,Holstein Friesian Cross,4,80,0,26.05,4.96,37.83,37.83,528.6,1208.5,22.2,77.6,176000,Negative,0
COW-003,FARM-03,2025-01-05,Holstein Friesian Cross,4,81,0,23.86,5.19,37.76,37.73,556.9,1194.2,21.8,78.8,165000,Negative,0
COW-003,FARM-03,2025-01-06,Holstein Friesian Cross,4,82,0,23.97,5.17,37.97,37.91,547.7,1260.7,26.2,72.1,190000,Negative,0
COW-003,FARM-03,2025-01-07,Holstein Friesian Cross,4,83,0,26.44,5.2,37.76,37.86,526.3,1255.5,25.8,71.4,80000,Negative,0
COW-003,FARM-03,2025-01-08,Holstein Friesian Cross,4,84,0,24.02,5.17,37.71,37.92,535.6,1286.4,27.7,81.9,119000,Negative,0
COW-003,FARM-03,2025-01-09,Holstein Friesian Cross,4,85,0,25.44,5.24,37.71,38.03,555.6,1262.6,25.2,71.6,66000,Negative,0
